500 29.565905 0.675095 50.224609 -0.327297 -21.797152 0.790650 0.000000
1000 27.113251 1.873527 45.667568 -0.271406 -21.050810 0.894374 0.000000
1500 26.077488 0.632941 49.064472 -0.358831 -24.300817 1.039720 0.000000
2000 25.256901 0.736472 39.982063 -0.500765 -15.853441 0.892568 0.000000
2500 25.526596 1.149230 40.950760 -0.482586 -17.119478 1.028670 0.000000
3000 19.259552 0.430761 43.392303 -0.284321 -25.335171 1.055982 0.000000
3500 24.157389 0.787297 44.527500 -0.272260 -21.733561 0.848412 0.000000
4000 14.638164 0.408225 34.549797 -0.352011 -20.831940 0.864093 0.000000
4500 14.320885 2.216970 36.064106 -0.441607 -24.320709 0.802128 0.000000
5000 11.375622 0.605724 33.129658 -0.368753 -22.877159 0.886150 0.000000
500 24.698818 0.686429 45.733215 -0.488982 -22.023829 0.791986 0.000000
1000 25.579311 0.271562 43.660339 -0.519283 -18.668636 0.835331 0.000000
1500 21.190498 0.354638 42.585190 -0.562183 -21.997789 0.810645 0.000000
2000 29.845997 1.010543 53.674129 -0.481564 -25.067900 0.710786 0.000000
2500 19.388472 0.401946 42.181633 -0.613620 -23.308393 0.726905 0.000000
3000 22.319477 0.554315 41.129219 -0.435635 -19.656050 0.727629 0.000000
3500 12.886580 0.438355 34.694927 -0.558877 -22.469391 0.781564 0.000000
4000 24.447884 0.247561 42.653862 -0.869419 -18.315088 0.730966 0.000000
4500 15.817625 0.686067 37.550888 -1.197152 -22.092331 0.870153 0.000000
5000 23.841322 0.560285 42.777508 -0.748937 -19.623316 0.875781 0.000000
500 26.905449 0.497624 47.166229 -1.291042 -20.230818 0.763457 0.000000
1000 27.964178 1.143229 45.834942 -0.841106 -19.018967 0.846079 0.000000
1500 24.933119 0.395416 45.101391 -0.946135 -20.521336 0.903780 0.000000
2000 11.726399 0.405385 35.019051 -0.646316 -23.956173 0.904455 0.000000
2500 34.330772 0.562206 53.952026 -1.074402 -20.006355 0.897296 0.000000
3000 26.209627 0.714753 44.666229 -0.731950 -19.217976 0.778571 0.000000
3500 22.820425 0.580221 46.313614 -2.636485 -22.310152 0.873229 0.000000
4000 13.679033 0.348146 42.091980 -4.387499 -25.124001 0.750410 0.000000
4500 20.552961 0.318801 45.232063 -5.200720 -20.643261 0.846078 0.000000
5000 23.640572 1.008282 50.937874 -5.184771 -23.980991 0.860180 0.000000
500 17.487078 0.703578 44.369244 -3.927596 -24.622616 0.964468 0.000000
1000 17.871140 0.858566 40.205593 -3.772978 -20.394693 0.974652 0.000000
1500 14.724799 0.377160 42.916817 -5.838719 -23.648701 0.918242 0.000000
2000 17.535809 0.500607 44.637012 -7.076185 -21.320267 0.794639 0.000000
2500 18.673485 0.402162 42.952789 -4.889184 -20.662111 0.869830 0.000000
3000 18.213062 0.531190 47.981537 -5.435715 -25.759233 0.895284 0.000000
3500 11.888902 0.686929 40.365704 -5.274049 -24.721867 0.832185 0.000000
4000 2.906683 0.306970 32.590618 -5.883302 -24.906464 0.798862 0.000000
4500 22.450798 0.408861 47.930973 -4.507659 -22.264990 0.883611 0.000000
5000 22.489038 0.519900 48.793232 -3.636186 -23.889786 0.701876 0.000000
500 23.679317 0.456448 48.100914 -4.854823 -20.880518 0.857297 0.000000
1000 16.287214 0.507045 46.694069 -5.629974 -26.093945 0.810018 0.000000
1500 17.288897 0.411047 45.671337 -5.319653 -24.316507 0.842673 0.000000
2000 24.812557 0.475896 45.870750 -4.532206 -17.912037 0.910155 0.000000
2500 15.920131 0.507769 44.368248 -4.882348 -24.779573 0.706033 0.000000
3000 17.172472 0.841873 46.415276 -5.637664 -25.198345 0.751333 0.000000
3500 27.096422 0.533049 51.644241 -4.230938 -21.641319 0.791387 0.000000
4000 26.931631 0.578355 53.422844 -3.606005 -24.209801 0.746237 0.000000
4500 21.149017 0.408160 47.452164 -4.935777 -22.695808 0.920277 0.000000
5000 22.274220 0.450878 45.228127 -4.026230 -20.131973 0.753418 0.000000
500 27.376595 2.207376 52.857533 -3.635196 -25.088726 1.035611 0.000000
1000 25.925566 0.687091 53.934715 -4.547071 -25.115097 0.965926 0.000000
1500 22.733715 0.426312 48.838177 -2.456016 -24.996885 0.922129 0.000000
2000 25.217955 1.074621 47.940018 -2.989802 -21.723015 0.916132 0.000000
2500 27.244419 0.456666 51.562908 -3.458271 -22.577932 1.261049 0.000000
3000 21.809317 1.094937 46.576035 -4.542077 -22.637568 1.317989 0.000000
3500 26.369598 0.447349 48.740959 -4.786596 -18.933834 0.901719 0.000000
4000 42.333313 0.540416 60.803898 -3.479882 -16.805878 1.274759 0.000000
4500 43.950233 0.305888 60.347919 -2.199609 -15.742239 1.238273 0.000000
5000 36.210243 0.973153 48.522903 -2.117764 -12.233328 1.065278 0.000000
500 31.469381 0.550321 51.569351 -2.691370 -19.004015 1.045098 0.000000
1000 23.043999 0.696716 47.328926 -6.148176 -19.812902 0.979436 0.000000
1500 23.871119 1.271479 47.135059 -4.616660 -21.097847 1.179086 0.000000
2000 30.277752 0.711470 52.084938 -4.882298 -18.602415 0.966055 0.000000
2500 24.649414 0.488548 51.033192 -5.405516 -22.580473 1.113664 0.000000
3000 20.744217 0.337630 46.663044 -4.284122 -23.020601 1.048266 0.000000
3500 31.894918 0.360024 53.475582 -4.580650 -18.642113 1.282076 0.000000
4000 29.511654 0.836185 55.582726 -4.205931 -23.717041 1.015717 0.000000
4500 27.728867 0.484086 53.329601 -4.119899 -22.916067 0.951147 0.000000
5000 31.810051 0.511713 57.904667 -4.005860 -23.598658 0.998191 0.000000
500 28.151909 0.654073 51.986641 -5.317944 -20.147743 0.976883 0.000000
1000 33.417427 0.621634 56.048847 -3.481585 -20.756788 0.985321 0.000000
1500 37.180328 0.522884 60.540428 -4.149436 -20.866827 1.133277 0.000000
2000 48.881969 0.336924 67.417656 -3.814144 -15.892632 0.834169 0.000000
2500 36.616329 0.519456 58.187435 -3.469068 -19.568718 0.947225 0.000000
3000 33.939030 0.476958 59.499691 -2.213882 -25.062519 1.238781 0.000000
3500 32.269753 0.557982 52.800995 -0.836083 -21.345713 1.092568 0.000000
4000 30.656881 0.460428 50.463936 -1.682858 -19.684288 1.099660 0.000000
4500 27.267914 0.368175 48.343742 -1.264885 -21.296200 1.117081 0.000000
5000 30.578642 0.625872 56.487350 -3.656371 -24.100655 1.222445 0.000000
500 10.991574 0.472456 38.945118 -7.842712 -21.551405 0.968120 0.000000
1000 15.301283 0.428856 45.217686 -8.473175 -22.910856 1.038773 0.000000
1500 11.339661 0.491140 38.453739 -7.108580 -21.348896 0.852258 0.000000
2000 22.245018 0.705806 48.744869 -7.568766 -20.416897 0.780002 0.000000
2500 10.930794 0.636833 36.824471 -6.781745 -20.533596 0.784832 0.000000
3000 16.384289 0.440042 42.057323 -6.326015 -20.583113 0.796053 0.000000
3500 16.876053 0.550561 45.147312 -6.353588 -23.253447 0.785216 0.000000
4000 16.274006 0.333285 43.434753 -6.774158 -21.601168 0.881292 0.000000
4500 18.551237 0.425939 43.415161 -6.951025 -19.119406 0.780567 0.000000
5000 10.087539 0.358878 39.699760 -7.475060 -23.250343 0.754302 0.000000
500 7.910949 0.587877 36.794735 -6.553809 -23.783062 0.865209 0.000000
1000 14.727691 0.523434 45.863914 -8.049685 -24.334286 0.724315 0.000000
1500 20.038374 0.430812 48.416340 -8.992940 -20.566040 0.750201 0.000000
2000 22.348192 0.644311 49.948368 -6.624821 -22.304420 0.684756 0.000000
2500 14.127899 0.855938 43.452053 -6.787488 -24.187368 0.794764 0.000000
3000 23.394423 0.248454 48.704498 -6.280645 -20.016548 0.738661 0.000000
3500 19.547976 0.579334 44.274422 -8.314338 -17.716194 0.724752 0.000000
4000 16.158224 0.911212 41.405937 -4.488427 -22.378418 0.707918 0.000000
4500 13.490238 0.440304 45.774250 -8.475316 -25.028330 0.779329 0.000000
5000 12.459411 0.407145 42.032059 -7.119125 -23.674273 0.813604 0.000000
500 24.079899 0.408769 46.947086 -0.450803 -23.761032 0.935879 0.000000
1000 39.177532 0.329162 60.044815 -0.532155 -21.703548 1.039255 0.000000
1500 30.341322 0.511276 52.583294 -0.388501 -23.338585 0.973836 0.000000
2000 37.643551 0.602035 52.510136 -0.366242 -16.049391 0.947011 0.000000
2500 33.738045 0.311936 51.912861 -0.228948 -19.611427 1.353621 0.000000
3000 42.825790 0.780535 58.921776 -0.208451 -17.767124 1.099051 0.000000
3500 29.597378 0.334381 48.284431 -0.543434 -19.709408 1.231407 0.000000
4000 27.722221 0.329616 49.819939 -1.070279 -22.406105 1.049050 0.000000
4500 35.777851 2.006602 47.805191 -0.220583 -15.057413 1.244051 0.000000
5000 29.302462 0.654926 47.254616 -0.296597 -19.286655 0.976171 0.000000
500 30.394054 0.264120 50.366364 -0.607412 -20.581135 0.952118 0.000000
1000 29.889435 0.533977 45.388058 -0.419353 -16.683926 1.070679 0.000000
1500 23.857475 1.217495 43.574177 -0.351836 -21.972717 1.390357 0.000000
2000 25.853252 0.352377 47.836617 -0.664893 -22.604410 0.933562 0.000000
2500 28.088280 0.726475 47.581543 -0.995826 -20.471798 1.247886 0.000000
3000 25.571949 0.270668 45.451923 -0.541373 -20.531307 0.922040 0.000000
3500 27.333570 0.983227 50.696407 -0.686377 -24.896976 1.237291 0.000000
4000 28.891701 0.352879 46.927219 -0.767218 -18.980164 1.358985 0.000000
4500 43.643894 0.589996 58.937534 -0.733779 -16.278046 1.128190 0.000000
5000 26.576532 0.490172 44.496246 -0.678461 -18.605537 0.874113 0.000000
500 23.280802 0.469666 40.343937 -0.607676 -17.788355 0.863231 0.000000
1000 29.196640 0.419693 47.820965 -0.568824 -19.333405 0.858212 0.000000
1500 27.827812 0.811393 47.829685 -1.114163 -21.285694 1.586590 0.000000
2000 30.117151 0.859751 53.160019 -0.872014 -24.191635 1.161028 0.000000
2500 23.089647 0.307762 46.653450 -1.274870 -24.012085 1.415392 0.000000
3000 36.568958 0.373700 56.509190 -0.975469 -20.473625 1.135161 0.000000
3500 27.989710 0.419769 49.104549 -1.426336 -21.609404 1.501129 0.000000
4000 31.831392 0.860455 53.832088 -2.264776 -21.845470 1.249098 0.000000
4500 30.697090 0.440818 49.311771 -1.223750 -19.246181 1.414432 0.000000
5000 39.644794 0.411937 51.241997 -0.689684 -12.558520 1.239062 0.000000
500 15.856479 0.472175 44.819977 -6.383613 -23.844019 0.791959 0.000000
1000 22.888674 0.565903 49.991756 -5.819543 -22.763937 0.914494 0.000000
1500 19.787325 0.628768 49.107059 -7.018109 -23.745800 0.815404 0.000000
2000 6.387234 0.480109 37.813412 -8.101273 -24.521833 0.716819 0.000000
2500 17.293726 0.464112 42.652306 -7.725827 -18.818373 0.721509 0.000000
3000 6.403498 0.357225 35.956341 -9.134935 -21.493130 0.717999 0.000000
3500 6.500169 0.485654 36.568180 -9.232345 -22.136677 0.815358 0.000000
4000 12.404060 0.572184 37.609154 -7.135430 -19.462927 0.821077 0.000000
4500 19.269575 0.445686 49.233562 -9.306651 -21.917173 0.814152 0.000000
5000 9.962733 0.611557 41.047913 -9.481765 -23.060062 0.845092 0.000000
500 23.725191 0.716589 53.970669 -8.077591 -23.596245 0.711767 0.000000
1000 17.700048 0.423108 50.516392 -8.701277 -25.314911 0.776738 0.000000
1500 19.956179 0.648286 47.523186 -6.511455 -22.458843 0.755007 0.000000
2000 24.575291 0.685187 55.029316 -7.019170 -24.834755 0.714711 0.000000
2500 30.877420 0.504245 50.313141 -6.907431 -13.840892 0.808356 0.000000
3000 23.686661 0.684095 51.438850 -7.361444 -21.856903 0.782067 0.000000
3500 22.030529 1.519830 50.725121 -7.383409 -23.574982 0.743969 0.000000
4000 16.443954 0.463451 46.722633 -7.690156 -23.871145 0.819171 0.000000
4500 11.588267 0.339083 42.841358 -7.693394 -24.704744 0.805966 0.000000
5000 16.417896 0.556659 46.060513 -7.324449 -23.661354 0.786526 0.000000
500 9.486341 0.651970 38.317715 -8.808292 -21.402145 0.727094 0.000000
1000 6.626617 0.692823 38.643246 -10.248815 -23.152117 0.691481 0.000000
1500 13.562876 0.483678 42.311157 -8.438090 -21.527754 0.733886 0.000000
2000 11.001940 0.739871 44.320068 -11.432028 -23.408943 0.782968 0.000000
2500 21.542973 0.467734 52.807289 -9.641079 -22.923176 0.832204 0.000000
3000 10.754171 0.446673 40.678020 -7.758762 -23.367281 0.755520 0.000000
3500 9.842699 0.501948 41.850758 -9.938772 -23.299147 0.727913 0.000000
4000 6.936487 0.553540 43.321133 -11.179467 -26.529808 0.771089 0.000000
4500 19.115307 1.380920 48.154545 -7.523735 -23.675089 0.778666 0.000000
5000 8.778048 0.426125 38.559380 -8.813797 -22.221066 0.827406 0.000000
500 19.511127 0.420126 46.758202 -6.557120 -21.927099 0.817019 0.000000
