500 112.816360 0.000000 0.000000 0.614892 133.044647 -12.489655 -9.040018 0.686489 0.000000
1000 104.424019 0.000000 0.000000 0.236843 124.849861 -12.652245 -8.679735 0.669294 0.000000
1500 106.970528 0.000000 0.000000 0.140070 127.964340 -12.767446 -9.017577 0.651136 0.000000
2000 93.770966 0.000000 0.000000 3.301685 111.828224 -12.760817 -9.263808 0.665685 0.000000
2500 110.541695 0.000000 0.000000 0.686468 133.620468 -14.415087 -9.995173 0.645021 0.000000
3000 119.953644 0.000000 0.000000 0.344720 143.692398 -14.721470 -10.014186 0.652168 0.000000
3500 114.481438 0.000000 0.000000 1.189848 138.033432 -14.784279 -10.693102 0.735533 0.000000
4000 110.805412 0.000000 0.000000 0.121025 133.244110 -14.898997 -8.291260 0.630526 0.000000
4500 108.859894 0.000000 0.000000 0.092644 132.043549 -14.860706 -9.097667 0.682077 0.000000
5000 109.014481 0.000000 0.000000 0.156586 133.183304 -14.923445 -10.108524 0.706555 0.000000
5500 104.804375 0.000000 0.000000 0.194243 129.888504 -14.902269 -11.116827 0.740723 0.000000
6000 100.523918 0.000000 0.000000 0.104950 125.851677 -14.893575 -11.270863 0.731730 0.000000
6500 106.450363 0.000000 0.000000 0.157927 132.286697 -14.934810 -11.800161 0.740704 0.000000
7000 105.361076 0.000000 0.000000 0.234243 131.254135 -14.962178 -11.801483 0.636368 0.000000
7500 109.632591 0.000000 0.000000 0.743267 135.148697 -14.952760 -11.953949 0.647330 0.000000
8000 97.442398 0.000000 0.000000 0.249733 123.735359 -14.927670 -12.253759 0.638739 0.000000
8500 96.885857 0.000000 0.000000 0.574177 123.260292 -14.964224 -12.698955 0.714564 0.000000
9000 98.008011 0.000000 0.000000 0.185000 124.782066 -14.956951 -12.696228 0.694120 0.000000
9500 102.619499 0.000000 0.000000 0.099952 128.953629 -14.910185 -12.162712 0.638821 0.000000
10000 105.285194 0.000000 0.000000 0.529902 128.619781 -13.863270 -10.757376 0.756149 0.000000
10500 79.350571 0.000000 0.000000 0.086054 100.890495 -7.340721 -14.942199 0.656945 0.000000
11000 77.090866 0.000000 0.000000 0.126695 102.934029 -9.967334 -16.715139 0.712619 0.000000
11500 82.198212 0.000000 0.000000 0.063165 108.656830 -9.859962 -17.368904 0.707086 0.000000
12000 76.052994 0.000000 0.000000 0.157161 104.337379 -10.530382 -18.647501 0.736333 0.000000
12500 75.026581 0.000000 0.000000 0.249019 92.994705 -7.284068 -11.592178 0.659106 0.000000
13000 80.333305 0.000000 0.000000 0.147544 102.568466 -8.993025 -14.136406 0.746724 0.000000
13500 85.646317 0.000000 0.000000 0.135955 107.338875 -7.895808 -14.648016 0.715308 0.000000
14000 77.221558 0.000000 0.000000 1.022404 99.458145 -8.989674 -14.999327 0.730009 0.000000
14500 77.755989 0.000000 0.000000 0.667768 99.715706 -9.396722 -13.992247 0.761486 0.000000
15000 71.437035 0.000000 0.000000 0.166599 94.796242 -9.393297 -14.806297 0.673793 0.000000
15500 77.629044 0.000000 0.000000 0.971361 97.318619 -7.320893 -14.089813 0.749769 0.000000
16000 79.729477 0.000000 0.000000 0.218210 102.293755 -8.028468 -15.456481 0.702461 0.000000
16500 77.546623 0.000000 0.000000 0.127083 100.375381 -9.320366 -14.313721 0.678249 0.000000
17000 86.276863 0.000000 0.000000 0.473771 110.230232 -9.030396 -16.112766 0.716024 0.000000
