500 174.341156 0.000000 0.000000 1.004637 194.502106 -14.223285 -7.707885 0.765576 0.000000
1000 146.279861 0.000000 0.000000 0.266805 172.156311 -14.548416 -12.390078 0.795241 0.000000
1500 126.643669 0.000000 0.000000 2.824290 151.427063 -14.546251 -13.757241 0.695799 0.000000
2000 128.569382 0.000000 0.000000 0.630348 155.067337 -14.659871 -13.171077 0.702640 0.000000
2500 122.722778 0.000000 0.000000 0.680783 149.150375 -14.692402 -13.153427 0.737440 0.000000
3000 131.655182 0.000000 0.000000 0.291023 158.011627 -14.790573 -12.641342 0.784455 0.000000
3500 126.425346 0.000000 0.000000 0.179349 151.461151 -14.837891 -11.132368 0.755103 0.000000
4000 121.404388 0.000000 0.000000 0.628561 148.238434 -14.881083 -13.264175 0.682660 0.000000
4500 121.153954 0.000000 0.000000 0.608139 148.118240 -14.830432 -13.533239 0.791241 0.000000
5000 121.177711 0.000000 0.000000 0.727968 148.028717 -14.925098 -13.459762 0.805888 0.000000
5500 121.849915 0.000000 0.000000 0.276980 148.699615 -14.887152 -12.919888 0.680360 0.000000
6000 120.251999 0.000000 0.000000 0.200594 147.508698 -14.883844 -13.324912 0.751470 0.000000
6500 119.408417 0.000000 0.000000 0.261455 146.057709 -14.891189 -12.665225 0.645659 0.000000
7000 124.474998 0.000000 0.000000 0.389527 150.776489 -14.840727 -12.522795 0.672505 0.000000
7500 123.593781 0.000000 0.000000 0.141370 151.176102 -14.919629 -13.538183 0.734120 0.000000
8000 120.341232 0.000000 0.000000 0.319004 147.364563 -14.903519 -13.147372 0.708558 0.000000
8500 122.938210 0.000000 0.000000 0.090238 150.234268 -14.909341 -13.196171 0.719217 0.000000
9000 120.456261 0.000000 0.000000 0.137390 147.213669 -14.900054 -12.679055 0.684312 0.000000
9500 124.845299 0.000000 0.000000 0.164960 151.422562 -14.926116 -12.550566 0.734459 0.000000
10000 121.639580 0.000000 0.000000 0.529855 146.584396 -14.252575 -11.901723 0.679629 0.000000
10500 67.632820 0.000000 0.000000 0.074169 92.392067 -10.041239 -15.484124 0.691944 0.000000
11000 69.045692 0.000000 0.000000 0.068223 90.842537 -7.003632 -15.496201 0.634762 0.000000
11500 76.428642 0.000000 0.000000 0.468671 96.596298 -5.512892 -15.841873 0.718435 0.000000
12000 79.050545 0.000000 0.000000 0.071255 100.309395 -6.519140 -15.442381 0.631417 0.000000
12500 83.709351 0.000000 0.000000 0.454090 106.877335 -7.023257 -17.242168 0.643345 0.000000
13000 71.536629 0.000000 0.000000 0.372508 93.899864 -8.605083 -14.805209 0.674554 0.000000
13500 73.465408 0.000000 0.000000 0.108188 97.108612 -9.774060 -14.594893 0.617569 0.000000
14000 75.862823 0.000000 0.000000 0.236997 97.183197 -7.711329 -14.500694 0.654646 0.000000
14500 79.657349 0.000000 0.000000 0.695456 98.440781 -7.525935 -12.569306 0.616345 0.000000
15000 71.735191 0.000000 0.000000 0.168190 96.120148 -9.138551 -16.052610 0.638019 0.000000
15500 69.464050 0.000000 0.000000 0.078891 96.775703 -10.038471 -17.990417 0.638353 0.000000
16000 78.764107 0.000000 0.000000 0.195956 98.290977 -7.664851 -12.678409 0.620433 0.000000
16500 62.396416 0.000000 0.000000 0.238783 88.379341 -7.812682 -19.051138 0.642113 0.000000
17000 73.037407 0.000000 0.000000 0.474132 96.433296 -8.852445 -15.635435 0.617869 0.000000
17500 76.472153 0.000000 0.000000 0.160383 97.306366 -7.692550 -13.972304 0.670259 0.000000
18000 69.919853 0.000000 0.000000 0.117608 91.490013 -6.879944 -15.443542 0.635722 0.000000
18500 71.946983 0.000000 0.000000 0.732463 94.294525 -8.389792 -15.372955 0.682750 0.000000
19000 74.663765 0.000000 0.000000 0.707693 96.123337 -8.918574 -13.894635 0.645943 0.000000
19500 69.525787 0.000000 0.000000 0.169009 90.802788 -5.906000 -16.218487 0.678479 0.000000
20000 69.585434 0.000000 0.000000 0.481869 92.726822 -7.334059 -16.914989 0.625790 0.000000
20500 60.662895 0.000000 0.000000 0.380534 84.196426 -8.443532 -16.225719 0.755194 0.000000
21000 60.901623 0.000000 0.000000 0.305419 85.529778 -10.051747 -15.518479 0.636654 0.000000
21500 66.215279 0.000000 0.000000 0.118547 90.897942 -9.426359 -15.984425 0.609579 0.000000
22000 70.090324 0.000000 0.000000 0.092583 93.937523 -9.851762 -14.790563 0.702544 0.000000
22500 68.870041 0.000000 0.000000 0.102939 93.917618 -8.416004 -17.393267 0.658753 0.000000
23000 70.718109 0.000000 0.000000 2.624219 92.007401 -9.249085 -15.264370 0.599947 0.000000
23500 70.326752 0.000000 0.000000 0.088182 99.386177 -11.902534 -17.838011 0.592944 0.000000
24000 77.182571 0.000000 0.000000 0.098276 96.791473 -8.543029 -11.802610 0.638466 0.000000
24500 75.393692 0.000000 0.000000 1.143614 96.457260 -9.133608 -13.829008 0.755436 0.000000
25000 72.874504 0.000000 0.000000 0.184051 96.467735 -8.956692 -15.477003 0.656408 0.000000
25500 74.580399 0.000000 0.000000 0.195679 98.096413 -8.533867 -15.807713 0.629882 0.000000
26000 72.088829 0.000000 0.000000 0.210341 96.413467 -9.170945 -15.983408 0.619367 0.000000
26500 67.686150 0.000000 0.000000 0.438843 90.736542 -8.474286 -15.637114 0.622170 0.000000
27000 73.163582 0.000000 0.000000 1.227785 101.173622 -8.672252 -21.328661 0.763088 0.000000
27500 62.506790 0.000000 0.000000 0.145315 93.006813 -10.878712 -20.394758 0.628130 0.000000
28000 65.245201 0.000000 0.000000 0.564223 96.351524 -11.185575 -21.169512 0.684539 0.000000
28500 61.654427 0.000000 0.000000 0.904181 91.762932 -11.269532 -20.414911 0.671752 0.000000
29000 62.413532 0.000000 0.000000 0.492670 93.750206 -11.201865 -21.254639 0.627162 0.000000
29500 64.318893 0.000000 0.000000 0.218545 95.005875 -11.101538 -20.464640 0.660650 0.000000
30000 74.329506 0.000000 0.000000 0.374765 101.808693 -9.130616 -19.538862 0.815530 0.000000
30500 67.960663 0.000000 0.000000 0.184931 99.661255 -11.220106 -21.362064 0.696653 0.000000
31000 71.025406 0.000000 0.000000 0.832649 97.566498 -9.464337 -18.557890 0.648489 0.000000
31500 73.870728 0.000000 0.000000 2.947357 102.785500 -11.083692 -21.558989 0.780553 0.000000
32000 79.796715 0.000000 0.000000 0.506219 105.063393 -9.234179 -17.295450 0.756727 0.000000
32500 71.516533 0.000000 0.000000 0.082559 99.069435 -8.956028 -19.328955 0.649521 0.000000
33000 71.683167 0.000000 0.000000 0.204043 98.242577 -10.200372 -17.269880 0.706800 0.000000
33500 65.901131 0.000000 0.000000 0.218284 90.749420 -8.616758 -17.134905 0.685086 0.000000
34000 67.278549 0.000000 0.000000 0.202226 92.203819 -8.975935 -16.860453 0.708890 0.000000
34500 65.977379 0.000000 0.000000 0.167523 90.949661 -8.344299 -17.499176 0.703669 0.000000
35000 81.258514 0.000000 0.000000 0.218549 102.971237 -6.690812 -15.974545 0.734087 0.000000
35500 79.265114 0.000000 0.000000 0.157915 101.177605 -7.695102 -15.032391 0.657081 0.000000
36000 65.550957 0.000000 0.000000 0.233881 89.907982 -9.003278 -16.259781 0.672155 0.000000
36500 69.543190 0.000000 0.000000 0.146389 92.334389 -7.734238 -15.848651 0.645298 0.000000
37000 68.155022 0.000000 0.000000 0.170226 91.888062 -9.125966 -15.464746 0.687445 0.000000
37500 78.718445 0.000000 0.000000 0.748263 98.358322 -6.081765 -15.073247 0.766874 0.000000
38000 78.942924 0.000000 0.000000 0.559575 99.007263 -6.688989 -14.643879 0.708948 0.000000
38500 75.454269 0.000000 0.000000 0.697551 95.545868 -7.472111 -14.044384 0.727360 0.000000
39000 80.693634 0.000000 0.000000 0.632481 101.216087 -7.236019 -14.643177 0.724257 0.000000
39500 72.223412 0.000000 0.000000 0.879500 93.653084 -8.570584 -14.459433 0.720850 0.000000
40000 73.552979 0.000000 0.000000 2.026698 94.910896 -9.015237 -15.044900 0.675520 0.000000
40500 71.602486 0.000000 0.000000 0.325579 95.314407 -7.924611 -16.772654 0.659766 0.000000
41000 73.297096 0.000000 0.000000 1.475612 93.238243 -6.954002 -15.215271 0.752518 0.000000
41500 71.911835 0.000000 0.000000 0.145246 93.932663 -7.839504 -15.034632 0.708064 0.000000
42000 74.898796 0.000000 0.000000 0.560734 100.142082 -8.523136 -17.914839 0.633951 0.000000
42500 74.031403 0.000000 0.000000 0.238663 96.728943 -7.717007 -15.926321 0.707131 0.000000
43000 71.248779 0.000000 0.000000 1.069918 94.149117 -9.306435 -15.329379 0.665562 0.000000
43500 65.986221 0.000000 0.000000 0.126757 88.961220 -7.474522 -16.241257 0.614030 0.000000
44000 73.614594 0.000000 0.000000 0.764127 98.173622 -8.685859 -17.347462 0.710159 0.000000
44500 69.065987 0.000000 0.000000 0.258178 91.339417 -6.210402 -17.034300 0.713096 0.000000
45000 77.291580 0.000000 0.000000 0.253577 98.121979 -6.898197 -14.961926 0.776156 0.000000
45500 74.049225 0.000000 0.000000 1.425499 96.989647 -8.663845 -16.380041 0.677973 0.000000
46000 67.840019 0.000000 0.000000 0.365731 91.375847 -8.907599 -15.697268 0.703309 0.000000
46500 69.965515 0.000000 0.000000 0.224496 95.617859 -9.599198 -16.903679 0.626038 0.000000
47000 71.736259 0.000000 0.000000 0.194845 97.337364 -9.979856 -16.500671 0.684579 0.000000
47500 69.271111 0.000000 0.000000 0.294534 99.812660 -10.276215 -21.266811 0.706945 0.000000
48000 62.715549 0.000000 0.000000 0.139841 93.000664 -10.866727 -20.281019 0.722796 0.000000
48500 60.826668 0.000000 0.000000 0.186051 88.907249 -9.615414 -19.393967 0.742745 0.000000
49000 62.715145 0.000000 0.000000 0.064155 88.906815 -8.739071 -18.204058 0.687297 0.000000
49500 66.294571 0.000000 0.000000 0.140552 95.442780 -9.335120 -20.598663 0.645023 0.000000
50000 78.797096 0.000000 0.000000 0.245532 106.718140 -9.298055 -19.575359 0.706844 0.000000
