1 1 207.984436 0.000000 1000.000000 0.258460 207.857910 -0.131923 0.000000 0.000000 0.000000 15.679360
100 2 161.820312 0.000000 1000.000000 0.694259 161.126053 0.000000 0.000000 0.000000 0.000000 8.770483
200 3 169.686493 0.000000 1000.000000 1.207049 168.708237 -0.228792 0.000000 0.000000 0.000000 3.913417
300 4 146.356415 0.000000 1000.000000 0.204305 146.502823 -0.350705 0.000000 0.000000 0.000000 3.554067
400 5 143.382767 0.000000 1000.000000 1.274388 142.847153 -0.738768 0.000000 0.000000 0.000000 4.468653
500 6 136.137726 0.000000 1000.000000 0.877678 136.253723 -0.993663 0.000000 0.000000 0.000000 2.580761
600 7 146.060440 0.000000 1000.000000 0.186944 147.527023 -1.653533 0.000000 0.000000 0.000000 4.235000
700 8 139.641296 0.000000 1000.000000 0.678420 139.608856 -0.645977 0.000000 0.000000 0.000000 3.455776
800 9 162.230179 0.000000 1000.000000 0.538995 162.943726 -1.252546 0.000000 0.000000 0.000000 2.974501
900 10 146.899673 0.000000 1000.000000 0.301700 147.825043 -1.227065 0.000000 0.000000 0.000000 4.404694
1000 11 132.061874 0.000000 1000.000000 0.740786 133.781326 -2.460234 0.000000 0.000000 0.000000 3.886061
1100 12 133.034927 0.000000 1000.000000 0.652244 134.493378 -2.110682 0.000000 0.000000 0.000000 3.745824
1200 13 149.304443 0.000000 1000.000000 0.463793 149.547592 -0.706946 0.000000 0.000000 0.000000 3.574803
1300 14 140.606720 0.000000 1000.000000 0.600274 141.490555 -1.484109 0.000000 0.000000 0.000000 1.811468
1400 15 144.760773 0.000000 1000.000000 1.627672 146.114410 -0.665435 -2.315876 0.000000 0.000000 4.044593
1500 16 144.595688 0.000000 1000.000000 0.461609 144.996597 -0.862519 0.000000 0.000000 0.000000 1.435399
1600 17 146.304413 0.000000 1000.000000 0.563265 146.500732 -0.759586 0.000000 0.000000 0.000000 2.323214
1700 18 156.938568 0.000000 1000.000000 0.644620 157.215286 -0.921345 0.000000 0.000000 0.000000 4.070767
1800 19 150.080643 0.000000 1000.000000 1.260296 150.639664 -1.819313 0.000000 0.000000 0.000000 1.892189
1900 20 147.179230 0.000000 1000.000000 0.949671 146.904037 -0.674481 0.000000 0.000000 0.000000 2.009152
2000 21 149.961197 0.000000 1000.000000 2.049423 150.340347 -2.428578 0.000000 0.000000 0.000000 3.666360
2100 22 154.723709 0.000000 1000.000000 0.479687 154.839767 -0.595744 0.000000 0.000000 0.000000 2.859751
2200 23 125.922890 0.000000 1000.000000 0.440010 130.098511 -1.776267 -2.839376 0.000000 0.000000 4.742896
2300 24 194.467972 0.000000 1000.000000 1.226811 147.927261 -1.537818 46.851715 0.000000 0.000000 6.392050
2400 25 131.927353 0.000000 1000.000000 0.856351 132.585632 -1.514639 0.000000 0.000000 0.000000 4.038682
2500 26 142.284470 0.000000 1000.000000 0.673395 142.273071 -0.662006 0.000000 0.000000 0.000000 2.625465
2600 27 143.680634 0.000000 1000.000000 0.629256 144.335007 -1.283635 0.000000 0.000000 0.000000 2.630811
2700 28 153.687576 0.000000 1000.000000 0.556138 155.697205 -2.565769 0.000000 0.000000 0.000000 2.503438
2800 29 140.536224 0.000000 1000.000000 0.599129 143.047104 -3.110001 0.000000 0.000000 0.000000 2.065490
