1 1 190.495499 0.000000 1000.000000 0.145422 205.350388 -0.495699 -14.504606 0.000000 0.000000 18.370304
100 2 162.846359 0.000000 1000.000000 0.650232 162.947083 -0.750957 0.000000 0.000000 0.000000 5.984164
200 3 150.848694 0.000000 1000.000000 1.102262 149.746429 0.000000 0.000000 0.000000 0.000000 9.208808
300 4 140.634674 0.000000 1000.000000 0.443701 140.190979 0.000000 0.000000 0.000000 0.000000 6.783749
400 5 136.670547 0.000000 1000.000000 1.279886 135.390656 0.000000 0.000000 0.000000 0.000000 7.320527
500 6 131.662949 0.000000 1000.000000 0.546005 131.702347 -0.585404 0.000000 0.000000 0.000000 8.528835
600 7 150.206894 0.000000 1000.000000 1.806014 148.729935 -0.329056 0.000000 0.000000 0.000000 6.441195
700 8 146.140228 0.000000 1000.000000 1.321452 145.168320 -0.349546 0.000000 0.000000 0.000000 4.622512
800 9 163.106323 0.000000 1000.000000 2.004672 148.936951 -1.449821 13.614511 0.000000 0.000000 5.736544
900 10 134.252213 0.000000 1000.000000 0.538570 136.027863 -2.314231 0.000000 0.000000 0.000000 3.339398
1000 11 126.645111 0.000000 1000.000000 0.903270 126.515778 -0.773936 0.000000 0.000000 0.000000 4.438610
1100 12 123.962273 0.000000 1000.000000 3.669154 121.366699 -1.073575 0.000000 0.000000 0.000000 5.419222
1200 13 115.325615 0.000000 1000.000000 1.260636 115.344002 -1.279025 0.000000 0.000000 0.000000 2.844041
1300 14 154.425964 0.000000 1000.000000 1.851931 139.832794 -1.465203 14.206459 0.000000 0.000000 3.298420
1400 15 133.740280 0.000000 1000.000000 2.768784 131.763947 -0.792446 0.000000 0.000000 0.000000 4.050082
1500 16 121.615562 0.000000 1000.000000 0.599128 121.405716 -0.389286 0.000000 0.000000 0.000000 2.818731
1600 17 129.269836 0.000000 1000.000000 1.695828 128.008240 -0.434232 0.000000 0.000000 0.000000 2.627206
1700 18 124.935303 0.000000 1000.000000 1.110089 130.236710 -3.188808 -3.222687 0.000000 0.000000 1.690029
1800 19 141.919144 0.000000 1000.000000 1.196009 141.102097 -0.378973 0.000000 0.000000 0.000000 2.679234
1900 20 135.167603 0.000000 1000.000000 1.754060 140.367554 -4.138011 -2.815998 0.000000 0.000000 0.821171
2000 21 143.291931 0.000000 1000.000000 1.264586 142.027344 0.000000 0.000000 0.000000 0.000000 3.355362
2100 22 128.639832 0.000000 1000.000000 2.335345 128.435715 -2.131223 0.000000 0.000000 0.000000 3.672508
2200 23 139.939041 0.000000 1000.000000 0.853618 140.021927 -0.936504 0.000000 0.000000 0.000000 2.228503
2300 24 139.103439 0.000000 1000.000000 0.320063 138.783371 0.000000 0.000000 0.000000 0.000000 3.061217
2400 25 157.523651 0.000000 1000.000000 1.226152 158.380264 -2.082762 0.000000 0.000000 0.000000 2.027508
2500 26 117.594719 0.000000 1000.000000 1.139064 120.686455 -1.498338 -2.732459 0.000000 0.000000 2.314184
2600 27 168.312866 0.000000 1000.000000 0.998581 145.863037 -1.717504 23.168747 0.000000 0.000000 2.399798
2700 28 122.749931 0.000000 1000.000000 0.863066 127.323471 -1.685538 -3.751066 0.000000 0.000000 1.810693
2800 29 136.972122 0.000000 1000.000000 0.086419 149.876541 -3.677859 -9.312982 0.000000 0.000000 1.348820
2900 30 122.982986 0.000000 1000.000000 0.511778 125.575974 -3.104767 0.000000 0.000000 0.000000 1.915453
3000 31 137.701202 0.000000 1000.000000 0.851466 138.634796 -1.785060 0.000000 0.000000 0.000000 1.658825
3100 32 127.641632 0.000000 1000.000000 0.512638 129.139709 -2.010710 0.000000 0.000000 0.000000 2.844781
3200 33 131.324646 0.000000 1000.000000 0.620368 131.214203 -0.509914 0.000000 0.000000 0.000000 0.991649
3300 34 145.829132 0.000000 1000.000000 0.217863 147.856415 -2.245152 0.000000 0.000000 0.000000 1.863788
3400 35 135.018295 0.000000 1000.000000 1.924280 133.094009 0.000000 0.000000 0.000000 0.000000 2.866092
3500 36 131.254181 0.000000 1000.000000 2.616390 136.737061 -2.920714 -5.178566 0.000000 0.000000 3.317591
3600 37 139.991562 0.000000 1000.000000 0.483562 143.874680 -1.652378 -2.714305 0.000000 0.000000 2.744104
3700 38 143.813690 0.000000 1000.000000 0.912626 148.889862 -4.252706 -1.736103 0.000000 0.000000 1.291264
3800 39 172.582565 0.000000 1000.000000 0.284831 176.573837 -2.689386 -1.586712 0.000000 0.000000 1.667604
3900 40 138.023102 0.000000 1000.000000 1.168810 139.816223 -2.961924 0.000000 0.000000 0.000000 1.307668
4000 41 162.732910 0.000000 1000.000000 0.722511 165.055756 -3.045355 0.000000 0.000000 0.000000 1.434332
4100 42 140.740906 0.000000 1000.000000 0.499208 141.525620 -1.283914 0.000000 0.000000 0.000000 1.969055
4200 43 145.771591 0.000000 1000.000000 1.304112 146.106140 -1.638654 0.000000 0.000000 0.000000 3.152638
4300 44 117.136940 0.000000 1000.000000 0.611942 117.336662 -0.811660 0.000000 0.000000 0.000000 4.133492
4400 45 178.572968 0.000000 1000.000000 2.460236 149.939529 -4.014376 30.187574 0.000000 0.000000 1.190231
4500 46 159.447906 0.000000 1000.000000 1.596537 159.712036 -1.860676 0.000000 0.000000 0.000000 1.223234
4600 47 145.618134 0.000000 1000.000000 0.404930 146.128067 -0.914874 0.000000 0.000000 0.000000 1.283728
4700 48 156.686295 0.000000 1000.000000 2.463499 154.222794 0.000000 0.000000 0.000000 0.000000 2.494996
