1 1 194.055832 0.000000 1000.000000 0.220573 200.619171 -0.382695 -6.401219 0.000000 0.000000 17.449800
100 2 170.669098 0.000000 1000.000000 0.303632 170.558395 -0.192928 0.000000 0.000000 0.000000 9.494036
200 3 148.126343 0.000000 1000.000000 0.473447 149.318695 -0.618286 -1.047514 0.000000 0.000000 5.101734
300 4 132.741608 0.000000 1000.000000 0.149663 133.249359 -0.657408 0.000000 0.000000 0.000000 5.385937
400 5 135.684174 0.000000 1000.000000 0.562625 136.620605 -1.499061 0.000000 0.000000 0.000000 5.785192
500 6 149.109634 0.000000 1000.000000 0.785033 148.324600 0.000000 0.000000 0.000000 0.000000 4.556661
600 7 139.771530 0.000000 1000.000000 0.638493 139.384232 -0.251185 0.000000 0.000000 0.000000 7.929149
700 8 164.079498 0.000000 1000.000000 0.404277 164.904739 -1.229517 0.000000 0.000000 0.000000 5.328337
800 9 142.801498 0.000000 1000.000000 2.589823 141.160278 -0.948606 0.000000 0.000000 0.000000 3.796908
900 10 140.617523 0.000000 1000.000000 1.008150 140.980576 -1.371200 0.000000 0.000000 0.000000 4.995370
1000 11 149.782623 0.000000 1000.000000 0.581085 149.201538 0.000000 0.000000 0.000000 0.000000 5.132512
1100 12 146.040329 0.000000 1000.000000 1.330866 147.292664 -2.583210 0.000000 0.000000 0.000000 1.551549
1200 13 161.080414 0.000000 1000.000000 1.855707 160.636490 -1.411782 0.000000 0.000000 0.000000 2.782850
1300 14 135.316116 0.000000 1000.000000 0.277186 136.770157 -1.731239 0.000000 0.000000 0.000000 3.106022
1400 15 144.202637 0.000000 1000.000000 0.499902 144.189850 -0.487122 0.000000 0.000000 0.000000 4.376723
1500 16 138.006714 0.000000 1000.000000 1.391986 136.614731 0.000000 0.000000 0.000000 0.000000 4.076491
1600 17 140.104019 0.000000 1000.000000 0.208157 144.694366 -1.673351 -3.125147 0.000000 0.000000 2.782245
1700 18 159.326843 0.000000 1000.000000 1.231645 158.095200 0.000000 0.000000 0.000000 0.000000 4.252706
1800 19 142.799225 0.000000 1000.000000 1.442509 143.102570 -1.745851 0.000000 0.000000 0.000000 3.782432
1900 20 144.307526 0.000000 1000.000000 0.479966 144.414398 -0.586834 0.000000 0.000000 0.000000 4.979343
2000 21 145.166321 0.000000 1000.000000 0.238558 145.955200 -1.027436 0.000000 0.000000 0.000000 4.346370
2100 22 162.437912 0.000000 1000.000000 0.236757 163.383392 -1.182234 0.000000 0.000000 0.000000 3.789298
2200 23 152.814728 0.000000 1000.000000 0.931507 151.883224 0.000000 0.000000 0.000000 0.000000 4.262633
2300 24 129.258530 0.000000 1000.000000 1.383629 127.874901 0.000000 0.000000 0.000000 0.000000 2.971342
2400 25 170.186508 0.000000 1000.000000 0.307829 170.884842 -1.006170 0.000000 0.000000 0.000000 6.227208
2500 26 139.547394 0.000000 1000.000000 0.691285 140.733292 -0.436256 -1.440928 0.000000 0.000000 4.066202
2600 27 143.459946 0.000000 1000.000000 0.964423 143.085739 -0.590206 0.000000 0.000000 0.000000 8.138648
2700 28 155.164658 0.000000 1000.000000 0.596037 156.213074 -1.644458 0.000000 0.000000 0.000000 4.750750
2800 29 147.386673 0.000000 1000.000000 0.263073 147.123596 0.000000 0.000000 0.000000 0.000000 4.700403
2900 30 141.538605 0.000000 1000.000000 0.296736 144.015411 -0.759296 -2.014247 0.000000 0.000000 4.982539
3000 31 151.670868 0.000000 1000.000000 0.323933 151.819992 -0.473056 0.000000 0.000000 0.000000 4.579572
3100 32 147.960449 0.000000 1000.000000 0.686894 147.273560 0.000000 0.000000 0.000000 0.000000 4.200766
3200 33 145.722107 0.000000 1000.000000 1.045521 144.851669 -0.175078 0.000000 0.000000 0.000000 5.016677
3300 34 143.689438 0.000000 1000.000000 1.242763 142.446671 0.000000 0.000000 0.000000 0.000000 6.471518
3400 35 133.126541 0.000000 1000.000000 0.451263 133.322830 -0.647552 0.000000 0.000000 0.000000 4.316883
3500 36 147.017624 0.000000 1000.000000 1.104859 146.688477 -0.775711 0.000000 0.000000 0.000000 4.322641
3600 37 164.811646 0.000000 1000.000000 0.821712 164.458527 -0.468591 0.000000 0.000000 0.000000 4.599780
3700 38 135.038315 0.000000 1000.000000 0.974051 135.201935 -1.137671 0.000000 0.000000 0.000000 4.358196
3800 39 153.166290 0.000000 1000.000000 0.420633 153.191330 -0.445681 0.000000 0.000000 0.000000 4.037412
3900 40 134.866226 0.000000 1000.000000 0.114486 134.905182 -0.153445 0.000000 0.000000 0.000000 4.389162
4000 41 150.745117 0.000000 1000.000000 1.109432 149.852112 -0.216424 0.000000 0.000000 0.000000 7.586810
4100 42 156.387955 0.000000 1000.000000 1.626223 155.226395 -0.464661 0.000000 0.000000 0.000000 5.533575
4200 43 147.290161 0.000000 1000.000000 1.089831 147.123810 -0.923472 0.000000 0.000000 0.000000 4.127147
4300 44 147.815964 0.000000 1000.000000 0.404289 148.475479 -1.063800 0.000000 0.000000 0.000000 5.647056
4400 45 134.941635 0.000000 1000.000000 0.970837 134.720840 -0.750045 0.000000 0.000000 0.000000 4.367892
4500 46 136.802658 0.000000 1000.000000 0.725677 136.575745 -0.498764 0.000000 0.000000 0.000000 5.661631
4600 47 148.955780 0.000000 1000.000000 1.594762 148.024658 -0.663629 0.000000 0.000000 0.000000 3.700536
4700 48 142.730484 0.000000 1000.000000 0.553140 142.391739 -0.214403 0.000000 0.000000 0.000000 4.553102
4800 49 148.327118 0.000000 1000.000000 1.407730 146.919388 0.000000 0.000000 0.000000 0.000000 4.123527
