500 87.239105 0.563380 86.005180 0.000000 0.000000 0.670544 0.000000
1000 64.749077 0.342273 63.492062 -0.020191 0.000000 0.934936 0.000000
1500 79.564255 0.565798 78.216286 0.000000 0.000000 0.782174 0.000000
2000 74.738190 1.634324 72.324356 0.000000 0.000000 0.779511 0.000000
2500 77.765968 0.556197 76.442619 0.000000 0.000000 0.767151 0.000000
3000 66.380936 0.962137 64.637878 0.000000 0.000000 0.780922 0.000000
3500 72.382828 0.705726 70.883652 0.000000 0.000000 0.793449 0.000000
4000 59.083454 0.287641 58.051975 0.000000 0.000000 0.743839 0.000000
4500 68.368813 0.786627 66.772705 0.000000 0.000000 0.809481 0.000000
5000 68.770454 0.379167 67.719711 0.000000 0.000000 0.671576 0.000000
500 84.430725 1.541268 82.177650 0.000000 0.000000 0.711804 0.000000
1000 70.968681 1.095607 69.050972 -0.064208 0.000000 0.886312 0.000000
1500 67.778702 0.515100 66.345169 0.000000 0.000000 0.918432 0.000000
2000 62.280369 0.568485 60.919289 0.000000 0.000000 0.792595 0.000000
2500 65.587227 0.516044 64.350487 0.000000 0.000000 0.720695 0.000000
3000 71.496460 0.467914 70.262375 0.000000 0.000000 0.766178 0.000000
3500 68.575272 0.631281 67.256363 0.000000 0.000000 0.687632 0.000000
4000 69.980286 0.763480 68.550072 0.000000 0.000000 0.666729 0.000000
4500 69.326439 1.051164 67.312416 0.000000 0.000000 0.962858 0.000000
5000 74.385880 1.487277 72.096306 0.000000 0.000000 0.802303 0.000000
500 65.661011 0.463484 64.421425 0.000000 0.000000 0.776103 0.000000
1000 62.713329 0.406686 61.859295 -0.247543 0.000000 0.694894 0.000000
1500 81.655571 0.495625 80.402641 0.000000 0.000000 0.757300 0.000000
2000 68.197060 0.459673 66.993340 0.000000 0.000000 0.744049 0.000000
2500 71.903320 0.800355 70.385330 0.000000 0.000000 0.717638 0.000000
3000 65.249512 0.680844 63.806114 0.000000 0.000000 0.762553 0.000000
3500 84.058556 0.513362 82.905418 0.000000 0.000000 0.639777 0.000000
4000 72.233978 0.349195 71.078659 0.000000 0.000000 0.806120 0.000000
4500 65.881058 0.415208 64.983665 -0.206714 0.000000 0.688897 0.000000
5000 70.895844 0.527165 69.631210 0.000000 0.000000 0.737468 0.000000
500 59.302376 0.696719 57.824802 0.000000 0.000000 0.780855 0.000000
1000 59.720383 0.535094 58.502338 0.000000 0.000000 0.682948 0.000000
1500 79.176926 1.072118 78.148438 -0.943515 0.000000 0.899883 0.000000
2000 64.640762 0.553313 63.218922 0.000000 0.000000 0.868529 0.000000
2500 68.703072 0.693393 67.277885 0.000000 0.000000 0.731796 0.000000
3000 88.800026 0.918584 87.106041 0.000000 0.000000 0.775399 0.000000
3500 68.850914 0.733005 67.422646 0.000000 0.000000 0.695270 0.000000
4000 73.170326 0.436868 71.915161 0.000000 0.000000 0.818300 0.000000
4500 70.225098 0.529555 68.929413 0.000000 0.000000 0.766129 0.000000
5000 71.342613 2.647313 67.961151 0.000000 0.000000 0.734142 0.000000
500 68.600922 0.580400 67.523270 -0.200992 0.000000 0.698245 0.000000
1000 65.461174 0.744484 63.933876 0.000000 0.000000 0.782816 0.000000
1500 66.482056 0.550991 65.110451 0.000000 0.000000 0.820618 0.000000
2000 64.821823 0.394346 63.575935 0.000000 0.000000 0.851547 0.000000
2500 84.087738 0.568884 82.804794 0.000000 0.000000 0.714055 0.000000
3000 68.805580 0.644089 67.498405 0.000000 0.000000 0.663083 0.000000
3500 65.132286 0.585960 63.643291 0.000000 0.000000 0.903031 0.000000
4000 77.536392 0.349103 76.489639 0.000000 0.000000 0.697645 0.000000
4500 70.279076 0.718392 68.738647 0.000000 0.000000 0.822035 0.000000
5000 74.856377 0.650284 73.439598 0.000000 0.000000 0.766493 0.000000
500 64.537460 0.907005 62.766647 -0.041210 0.000000 0.905014 0.000000
1000 64.916298 0.454617 63.781487 0.000000 0.000000 0.680188 0.000000
1500 72.053818 0.488315 70.793251 0.000000 0.000000 0.772254 0.000000
2000 70.761971 0.439465 69.549606 0.000000 0.000000 0.772892 0.000000
2500 74.994362 0.437906 73.761665 0.000000 0.000000 0.794793 0.000000
3000 73.355782 2.213037 69.951813 0.000000 0.000000 1.190935 0.000000
3500 70.117470 0.492504 68.406433 0.000000 0.000000 1.218532 0.000000
4000 67.752365 0.921345 65.893883 0.000000 0.000000 0.937133 0.000000
4500 70.245018 0.572375 68.847893 0.000000 0.000000 0.824753 0.000000
5000 70.557869 0.319438 69.863869 -0.537128 0.000000 0.911687 0.000000
500 68.572510 0.371027 67.318810 0.000000 0.000000 0.882676 0.000000
1000 80.077362 0.704448 78.493889 0.000000 0.000000 0.879029 0.000000
1500 66.128220 0.546186 71.105011 -1.215503 -5.174676 0.867192 0.000000
2000 68.386856 0.305205 67.337196 0.000000 0.000000 0.744455 0.000000
2500 62.544182 0.451481 61.360783 0.000000 0.000000 0.731917 0.000000
3000 61.916470 1.053433 60.120445 0.000000 0.000000 0.742594 0.000000
3500 68.499298 3.674719 64.130043 0.000000 0.000000 0.694532 0.000000
4000 71.981682 0.669148 70.641716 0.000000 0.000000 0.670817 0.000000
4500 75.822304 0.360713 74.560135 0.000000 0.000000 0.901460 0.000000
5000 67.231377 1.070552 65.472153 0.000000 0.000000 0.688677 0.000000
500 64.245598 0.471012 63.030388 0.000000 0.000000 0.744198 0.000000
1000 73.911865 0.621087 72.339119 0.000000 0.000000 0.951661 0.000000
1500 69.863251 0.547646 68.261940 0.000000 0.000000 1.053666 0.000000
2000 76.305916 1.286854 74.200790 0.000000 0.000000 0.818268 0.000000
2500 71.937340 1.355403 69.746956 -0.156975 0.000000 0.991957 0.000000
3000 65.332916 0.438618 64.084442 -0.085421 0.000000 0.895272 0.000000
3500 85.664047 0.428761 84.527168 0.000000 0.000000 0.708115 0.000000
4000 81.013741 1.923878 78.307343 0.000000 0.000000 0.782515 0.000000
4500 77.130196 0.548678 75.900589 0.000000 0.000000 0.680928 0.000000
5000 70.071060 0.662650 68.714622 0.000000 0.000000 0.693788 0.000000
500 60.255428 0.336992 59.187214 0.000000 0.000000 0.731220 0.000000
1000 77.128464 0.663845 75.807053 0.000000 0.000000 0.657560 0.000000
1500 73.077774 1.396995 70.683037 0.000000 0.000000 0.997743 0.000000
2000 65.674385 0.956161 63.912128 0.000000 0.000000 0.806098 0.000000
2500 68.095818 0.989548 66.379181 0.000000 0.000000 0.727089 0.000000
3000 70.863846 0.694868 69.465363 0.000000 0.000000 0.703610 0.000000
3500 74.747574 0.954611 72.617416 0.000000 0.000000 1.175542 0.000000
4000 77.220848 2.784508 73.658134 0.000000 0.000000 0.778204 0.000000
4500 74.202286 0.478836 73.028145 0.000000 0.000000 0.695303 0.000000
5000 77.525536 1.230539 75.475548 0.000000 0.000000 0.819451 0.000000
500 73.857689 0.418154 72.607910 0.000000 0.000000 0.831625 0.000000
1000 68.688683 0.352570 67.594505 0.000000 0.000000 0.741606 0.000000
1500 67.785271 0.489280 66.418465 0.000000 0.000000 0.877525 0.000000
2000 67.410530 0.424959 66.670166 -0.458637 0.000000 0.774041 0.000000
2500 82.949547 0.752651 81.474213 0.000000 0.000000 0.722678 0.000000
3000 64.945244 1.188792 62.930569 0.000000 0.000000 0.825881 0.000000
3500 61.536171 0.569471 60.210499 0.000000 0.000000 0.756204 0.000000
4000 63.899654 0.694066 62.526917 0.000000 0.000000 0.678674 0.000000
4500 66.376564 0.760780 64.866783 0.000000 0.000000 0.749002 0.000000
5000 59.061928 1.115063 57.215530 0.000000 0.000000 0.731335 0.000000
500 67.182129 1.672707 64.897491 0.000000 0.000000 0.611930 0.000000
1000 67.856468 0.381703 66.787987 0.000000 0.000000 0.686774 0.000000
1500 59.084511 0.504938 57.804367 -0.069041 0.000000 0.844245 0.000000
2000 66.657738 0.721032 65.188408 0.000000 0.000000 0.748301 0.000000
2500 79.158241 0.500852 77.861053 0.000000 0.000000 0.796333 0.000000
3000 66.265709 0.607455 64.759422 0.000000 0.000000 0.898835 0.000000
3500 64.852043 0.576924 63.597717 0.000000 0.000000 0.677398 0.000000
4000 69.008408 0.431780 67.702339 0.000000 0.000000 0.874293 0.000000
4500 70.123901 0.417305 70.017464 -1.119025 0.000000 0.808161 0.000000
5000 66.394493 0.464344 65.243950 0.000000 0.000000 0.686198 0.000000
500 72.349236 0.568230 71.196831 -0.174700 0.000000 0.758873 0.000000
1000 79.090973 0.745711 77.483810 0.000000 0.000000 0.861448 0.000000
1500 76.164940 0.809307 74.671852 0.000000 0.000000 0.683779 0.000000
2000 63.933311 0.181392 63.029686 0.000000 0.000000 0.722234 0.000000
2500 70.898293 0.536575 69.688225 0.000000 0.000000 0.673494 0.000000
3000 81.558548 0.804767 80.004623 0.000000 0.000000 0.749162 0.000000
3500 75.046265 0.773577 73.927643 -0.402806 0.000000 0.747856 0.000000
