500 74.011436 0.380121 72.826752 0.000000 0.000000 0.804563 0.000000
1000 55.040348 0.615668 53.645523 0.000000 0.000000 0.779157 0.000000
1500 59.467556 0.278670 58.951065 -0.491433 0.000000 0.729253 0.000000
2000 53.258617 0.369461 68.854271 -3.557807 -13.342443 0.935137 0.000000
2500 52.321228 0.501850 70.537743 -4.874399 -14.797771 0.953800 0.000000
3000 48.570522 0.584376 62.793659 -4.693141 -11.085680 0.971308 0.000000
3500 50.461304 0.865353 66.358223 -6.017749 -11.593699 0.849174 0.000000
4000 38.503658 0.425719 54.412479 -3.549947 -13.760630 0.976031 0.000000
4500 47.947681 0.662230 63.252502 -5.438353 -11.513393 0.984696 0.000000
5000 66.896019 0.472072 65.707993 0.000000 0.000000 0.715956 0.000000
500 45.912655 0.323043 61.011124 -5.128386 -11.074236 0.781109 0.000000
1000 38.411915 2.543951 56.159523 -5.578104 -15.607113 0.893656 0.000000
1500 31.000677 0.550144 52.375767 -5.362239 -17.298891 0.735897 0.000000
2000 31.901854 0.578608 56.765503 -6.808372 -19.530354 0.896466 0.000000
2500 37.167145 0.713287 57.106327 -7.941871 -13.450739 0.740141 0.000000
3000 37.949612 0.497985 61.856949 -8.080852 -17.057409 0.732938 0.000000
3500 38.635303 0.416492 60.687592 -5.862442 -17.434965 0.828626 0.000000
4000 32.942230 0.406657 55.570343 -6.886981 -16.934933 0.787142 0.000000
4500 35.039371 0.421460 53.386463 -4.495336 -15.054317 0.781100 0.000000
5000 36.151749 0.648493 51.645554 -3.922263 -12.972269 0.752235 0.000000
500 50.188637 1.274822 63.653000 -3.094063 -12.560719 0.915600 0.000000
1000 43.432346 0.465380 61.426796 -3.143676 -16.339199 1.023049 0.000000
1500 40.060463 0.285696 60.595451 -2.832414 -18.782228 0.793962 0.000000
2000 40.326424 0.388529 58.711834 -2.800869 -16.770706 0.797634 0.000000
2500 33.633839 0.447560 56.947014 -4.224403 -20.448946 0.912618 0.000000
3000 33.379398 0.432773 58.477814 -5.447310 -20.868553 0.784676 0.000000
3500 47.720821 0.611850 62.324448 -2.940357 -13.087919 0.812802 0.000000
4000 41.658470 0.704997 61.242561 -3.129758 -17.894630 0.735300 0.000000
4500 43.109402 0.409342 60.371662 -1.501749 -16.913593 0.743740 0.000000
5000 56.233955 0.397705 74.002419 -2.174390 -16.807465 0.815690 0.000000
500 63.492882 0.404957 62.338348 0.000000 0.000000 0.749578 0.000000
1000 66.026756 0.476297 64.818001 0.000000 0.000000 0.732460 0.000000
1500 57.740166 0.545452 56.475624 0.000000 0.000000 0.719091 0.000000
2000 60.158680 0.678973 58.713238 0.000000 0.000000 0.766468 0.000000
2500 64.286873 0.409076 63.149727 0.000000 0.000000 0.728071 0.000000
3000 57.535057 0.703293 55.939461 -0.023947 0.000000 0.916252 0.000000
3500 57.603748 0.192719 56.606144 0.000000 0.000000 0.804887 0.000000
4000 63.989223 0.405845 62.784687 0.000000 0.000000 0.798689 0.000000
4500 70.849129 0.828333 69.195190 0.000000 0.000000 0.825606 0.000000
5000 68.033508 0.546795 66.556496 0.000000 0.000000 0.930212 0.000000
500 29.031576 0.336627 51.923225 -6.530829 -17.461025 0.763578 0.000000
1000 41.428600 1.706426 60.217758 -5.370205 -16.057089 0.931715 0.000000
1500 36.566086 0.690044 56.728104 -5.570046 -16.107634 0.825616 0.000000
2000 38.056683 0.591706 53.601074 -3.764435 -13.211002 0.839340 0.000000
2500 41.036110 0.261325 60.194435 -5.463977 -14.735116 0.779442 0.000000
3000 32.953114 0.526478 56.658257 -5.730888 -19.301912 0.801181 0.000000
3500 18.600725 0.531078 42.041035 -5.522139 -19.170876 0.721628 0.000000
4000 33.937424 0.361291 54.851147 -7.584093 -14.425829 0.734908 0.000000
4500 26.008492 0.571860 48.743465 -5.755762 -18.291422 0.740347 0.000000
5000 40.284786 0.718357 58.809258 -7.046474 -13.020178 0.823827 0.000000
500 44.910851 0.431833 65.728485 -4.240050 -17.858027 0.848611 0.000000
1000 35.878120 0.405835 52.914463 -5.354382 -13.018777 0.930981 0.000000
1500 35.880539 0.757991 56.683456 -4.382899 -18.215223 1.037218 0.000000
2000 36.841476 0.514322 58.303749 -3.695828 -19.210440 0.929672 0.000000
2500 33.761478 0.790631 55.951752 -3.720427 -20.208620 0.948145 0.000000
3000 28.908482 0.547328 51.903263 -4.968626 -19.446859 0.873374 0.000000
3500 32.457787 0.322425 55.869572 -5.962096 -18.763359 0.991245 0.000000
4000 42.248840 0.505059 65.402580 -2.701718 -22.046749 1.089667 0.000000
4500 43.919937 0.619976 60.687958 -2.227555 -16.095848 0.935406 0.000000
5000 35.842396 0.781519 56.951202 -2.350829 -20.472090 0.932589 0.000000
500 41.610371 1.356141 56.834316 -2.060845 -15.711112 1.191872 0.000000
1000 37.537842 1.043427 55.455082 -3.248072 -16.704514 0.991919 0.000000
1500 34.302109 0.800574 54.070801 -2.415543 -19.103582 0.949861 0.000000
2000 49.259689 0.812131 62.642635 -2.103424 -13.127846 1.036193 0.000000
2500 34.654186 0.621214 55.491447 -2.771529 -19.987305 1.300359 0.000000
3000 41.381348 0.645670 61.503735 -2.262866 -19.430862 0.925673 0.000000
3500 56.470543 0.385868 65.495285 -1.744833 -8.680631 1.014860 0.000000
4000 40.158615 0.543443 59.874878 -4.589203 -16.801832 1.131333 0.000000
4500 41.696278 0.410608 60.819088 -5.155740 -15.482130 1.104449 0.000000
5000 45.064602 0.534951 66.322296 -5.539078 -17.107025 0.853458 0.000000
500 70.270813 1.507495 67.959053 0.000000 0.000000 0.804268 0.000000
1000 71.294418 0.821779 69.690186 0.000000 0.000000 0.782456 0.000000
1500 75.448776 1.157312 73.445343 0.000000 0.000000 0.846120 0.000000
2000 34.587082 0.431905 52.491917 -4.515209 -14.771383 0.949851 0.000000
2500 32.119751 0.800272 53.684959 -5.038947 -18.146519 0.819985 0.000000
3000 17.952271 0.339341 42.857964 -5.044719 -21.017508 0.817195 0.000000
3500 32.027191 0.389315 52.722958 -3.518658 -18.546028 0.979602 0.000000
4000 26.560764 1.356459 49.677227 -4.317612 -21.109837 0.954524 0.000000
4500 34.594566 0.445041 55.047878 -5.301826 -16.561474 0.964947 0.000000
5000 27.033930 0.569308 52.788235 -6.131482 -20.972576 0.780442 0.000000
500 23.537800 0.400552 48.865810 -5.863335 -20.649460 0.784234 0.000000
1000 32.926685 0.460298 55.674000 -7.274429 -16.682011 0.748827 0.000000
1500 33.992725 0.296364 50.929230 -5.737403 -12.342752 0.847285 0.000000
2000 32.851562 0.365229 51.047203 -6.010178 -13.334792 0.784098 0.000000
2500 35.148476 0.600523 56.826050 -6.886586 -16.284866 0.893352 0.000000
3000 27.818773 0.288150 53.183468 -6.610319 -20.013597 0.971069 0.000000
3500 24.570299 0.579574 51.473660 -6.972218 -21.508217 0.997499 0.000000
4000 25.356085 0.574533 55.605057 -8.549232 -23.262318 0.988046 0.000000
4500 36.182247 0.468382 57.185097 -6.224828 -16.123316 0.876911 0.000000
5000 30.897768 0.485258 60.036034 -8.617721 -21.834906 0.829101 0.000000
500 29.243401 1.567751 46.682766 -2.290124 -17.609705 0.892714 0.000000
1000 35.903584 1.688483 53.470970 -2.019757 -18.361761 1.125645 0.000000
1500 26.443119 0.248333 47.708755 -1.814163 -20.404648 0.704843 0.000000
2000 34.315628 1.715131 49.206654 -1.874361 -15.502439 0.770641 0.000000
2500 29.134378 0.265263 48.756836 -5.213283 -15.451014 0.776577 0.000000
3000 41.182281 0.478536 60.214092 -4.474691 -15.910006 0.874352 0.000000
3500 49.594265 0.585475 61.137222 -2.258212 -10.855269 0.985051 0.000000
4000 37.152351 0.426326 57.911430 -4.796013 -17.385029 0.995637 0.000000
4500 30.773594 0.291974 57.761738 -4.685059 -23.511183 0.916124 0.000000
5000 34.587288 0.879294 53.899418 -3.435096 -17.757925 1.001594 0.000000
500 30.142212 0.380248 55.215893 -3.839647 -22.590479 0.976193 0.000000
1000 27.997858 0.223767 55.019573 -4.737866 -23.375307 0.867691 0.000000
1500 33.112045 0.908589 52.738628 -3.113237 -18.120716 0.698779 0.000000
2000 38.152573 0.629333 54.501198 -2.093299 -15.630713 0.746055 0.000000
2500 49.067356 1.016754 66.131470 -0.966779 -18.012999 0.898916 0.000000
3000 49.065540 0.641530 57.697674 -0.546151 -9.741758 1.014249 0.000000
3500 37.397583 0.417532 59.734539 -3.175216 -20.730865 1.151596 0.000000
4000 37.450531 0.302328 52.632015 -2.403283 -13.986197 0.905670 0.000000
4500 33.963989 1.195313 49.932899 -1.314555 -16.841825 0.992156 0.000000
5000 36.323181 0.542070 58.654240 -2.124061 -21.828276 1.079209 0.000000
500 26.951096 0.381247 48.996151 -0.334602 -22.862459 0.770758 0.000000
1000 19.854393 0.587510 41.960270 -0.376285 -23.047922 0.730821 0.000000
1500 23.241127 2.312802 38.821095 -0.596561 -17.994677 0.698470 0.000000
2000 34.114731 0.399062 48.189423 -0.691332 -14.549534 0.767112 0.000000
2500 25.693779 0.264557 42.700901 -1.130132 -16.832191 0.690644 0.000000
3000 30.737123 0.433537 52.384563 -3.064801 -19.726709 0.710533 0.000000
3500 23.930635 0.387439 45.824314 -4.530947 -18.510548 0.760378 0.000000
4000 24.379923 0.787818 42.420826 -3.396446 -16.214058 0.781783 0.000000
4500 44.068790 0.611241 57.705986 -2.762049 -12.143063 0.656676 0.000000
5000 36.374802 0.369378 49.731483 -2.258247 -12.079658 0.611849 0.000000
500 34.856689 1.221879 49.713223 -3.445645 -13.329996 0.697226 0.000000
1000 34.347111 0.514409 57.052769 -4.110859 -19.931051 0.821842 0.000000
1500 35.130764 0.591529 50.373768 -3.713084 -12.983295 0.861847 0.000000
2000 35.289967 1.008413 58.726845 -6.213695 -19.144276 0.912679 0.000000
2500 39.541451 0.551480 59.765888 -5.222066 -16.385279 0.831428 0.000000
3000 26.227110 0.455671 49.377098 -6.318205 -18.109533 0.822083 0.000000
3500 29.855223 1.579452 55.371124 -8.670048 -19.305317 0.880011 0.000000
4000 26.833351 0.400970 50.156384 -8.132734 -16.386684 0.795413 0.000000
4500 29.998865 0.612662 47.364178 -6.048332 -12.749247 0.819604 0.000000
5000 24.125008 0.487353 47.959885 -7.639921 -17.548035 0.865723 0.000000
500 30.252615 0.495221 57.963718 -6.440803 -22.604330 0.838811 0.000000
1000 27.574593 0.318980 53.221897 -5.811704 -20.936073 0.781491 0.000000
1500 40.968891 0.457830 63.352898 -7.942762 -15.907588 1.008514 0.000000
2000 42.442104 0.457671 58.760681 -4.155147 -13.442213 0.821111 0.000000
2500 28.307838 0.456680 55.437874 -6.625977 -21.830355 0.869615 0.000000
3000 35.545128 0.375682 52.293793 -6.728888 -11.183081 0.787619 0.000000
3500 29.207964 0.753254 54.674480 -8.687502 -18.395981 0.863711 0.000000
4000 26.414732 0.477938 51.002682 -6.924259 -18.930342 0.788711 0.000000
4500 33.620884 1.566449 47.724602 -5.521914 -11.076139 0.927890 0.000000
5000 36.409386 0.441264 53.747269 -5.989386 -12.590617 0.800854 0.000000
500 31.066475 0.782230 55.059898 -6.440426 -19.173086 0.837858 0.000000
1000 23.486744 0.590081 42.731339 -5.247008 -15.358092 0.770428 0.000000
1500 38.611187 0.905128 49.672890 -2.444629 -10.410089 0.887889 0.000000
2000 33.126450 0.451283 52.792713 -3.456778 -17.377922 0.717154 0.000000
2500 27.693338 0.465878 47.916176 -4.803178 -16.621422 0.735884 0.000000
3000 18.646904 0.533686 41.790684 -5.428586 -19.154930 0.906047 0.000000
3500 30.999363 0.469634 52.138592 -5.307717 -17.373369 1.072222 0.000000
4000 30.185633 0.450079 48.715797 -4.082108 -15.834814 0.936679 0.000000
4500 27.234795 0.513421 50.306438 -6.930482 -17.457788 0.803206 0.000000
5000 26.570381 0.393345 46.257713 -7.672620 -13.321333 0.913274 0.000000
500 39.505882 1.108114 69.512642 -9.818048 -22.404009 1.107178 0.000000
1000 36.873062 0.425277 58.945015 -6.151391 -17.316666 0.970826 0.000000
1500 40.894375 0.537129 65.402718 -8.197292 -17.676754 0.828571 0.000000
2000 26.367315 0.677930 54.570175 -9.209618 -20.562775 0.891603 0.000000
2500 21.889248 0.647911 54.028755 -9.721306 -23.861362 0.795250 0.000000
3000 24.601776 0.342842 54.011398 -7.787185 -22.900396 0.935118 0.000000
3500 31.193480 0.581262 54.699436 -6.424689 -18.546909 0.884383 0.000000
4000 22.200003 0.948096 47.894302 -9.488281 -17.955849 0.801732 0.000000
4500 30.744474 1.205077 49.784443 -7.037647 -14.019658 0.812257 0.000000
5000 19.619539 0.559648 46.835701 -7.281003 -21.230602 0.735796 0.000000
500 26.973896 0.696079 50.500481 -7.856014 -17.053497 0.686848 0.000000
1000 25.180294 0.423856 48.143970 -8.510269 -15.697465 0.820202 0.000000
1500 18.050377 0.473328 44.700684 -6.655147 -21.284252 0.815765 0.000000
2000 26.621105 0.483874 47.886230 -8.265593 -14.253506 0.770095 0.000000
2500 21.151789 0.720754 51.247654 -8.803282 -22.959839 0.946504 0.000000
3000 43.859318 1.882266 60.805416 -6.359667 -13.367535 0.898836 0.000000
3500 21.211319 0.464318 50.405159 -9.563180 -20.913437 0.818458 0.000000
4000 19.661444 0.452326 44.401871 -9.010796 -17.016010 0.834054 0.000000
4500 24.234428 0.638868 53.981339 -9.299507 -21.803331 0.717058 0.000000
5000 18.452160 0.699921 45.586060 -8.775291 -19.850447 0.791919 0.000000
500 23.382542 0.812188 49.880867 -8.546971 -19.691263 0.927721 0.000000
1000 25.161896 1.602851 50.840141 -9.731613 -18.244164 0.694679 0.000000
1500 13.433441 0.516507 42.348476 -9.979826 -20.223156 0.771442 0.000000
2000 17.714525 0.484284 41.159657 -7.604255 -17.182112 0.856953 0.000000
2500 30.929790 0.565966 56.305679 -6.639725 -20.120443 0.818311 0.000000
3000 20.171679 0.450599 46.824669 -5.413164 -22.460403 0.769975 0.000000
3500 16.761662 0.512590 46.336166 -7.761131 -23.128670 0.802703 0.000000
4000 25.973446 0.535276 51.265877 -8.046743 -18.685534 0.904569 0.000000
4500 21.544889 0.414086 47.419167 -7.501790 -19.584799 0.798225 0.000000
5000 15.995524 0.731983 45.305313 -8.338864 -22.465870 0.762962 0.000000
500 25.761776 0.449590 55.583935 -7.331387 -23.954355 1.013995 0.000000
1000 34.662315 0.289339 62.347607 -8.319527 -20.486689 0.831588 0.000000
1500 28.649963 0.419366 57.066967 -7.442387 -22.478798 1.084816 0.000000
2000 44.693024 0.671423 64.948257 -7.013622 -15.131901 1.218866 0.000000
2500 24.373577 0.797288 51.405678 -6.721427 -22.126804 1.018844 0.000000
3000 36.370750 0.270247 58.978157 -6.289376 -17.903156 1.314877 0.000000
3500 33.189827 0.770055 57.787899 -7.315510 -18.915070 0.862452 0.000000
4000 26.492842 0.658860 52.533508 -9.004967 -18.598770 0.904210 0.000000
4500 34.645149 0.314905 58.013191 -6.543877 -17.921825 0.782755 0.000000
5000 29.980141 1.578653 53.714157 -6.647381 -19.608667 0.943381 0.000000
500 30.597528 0.711603 58.997101 -7.733644 -22.180288 0.802757 0.000000
1000 16.830099 0.345717 43.444351 -8.411845 -19.270308 0.722183 0.000000
1500 14.450415 0.518378 43.385387 -7.347308 -22.757292 0.651249 0.000000
2000 11.801277 0.380495 38.979145 -8.082794 -20.241146 0.765579 0.000000
2500 18.107649 0.488778 49.568466 -9.177406 -23.404137 0.631948 0.000000
3000 12.842751 0.522177 41.725594 -6.953607 -23.199257 0.747841 0.000000
3500 18.853792 0.818005 42.639397 -6.512565 -18.804632 0.713588 0.000000
4000 18.321165 0.576418 41.473801 -5.923905 -18.564220 0.759073 0.000000
4500 23.451473 0.515378 44.147369 -6.336100 -15.604066 0.728893 0.000000
5000 32.478573 0.346284 57.366604 -8.528954 -17.501076 0.795716 0.000000
